Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
AF1,AF2,1,0,1.4715290495604783,1.661512880004362,-0.18998383044388367,0.09954547794937404,-1.9085129164832981,146,0.062187443839103476,0.16222811436287862,,
AF1,AF2,1,1,1.5557202837574977,1.7228368676527586,-0.16711658389526085,0.10991007743198623,-1.5204846343473346,143,0.1342931847900798,0.2541593502776487,,
AF1,AF2,1,2,1.45901256019149,1.442338045732965,0.01667451445852497,0.1027675864291739,0.16225460807155218,146,0.8716856549098806,0.9062942517421262,,
AF1,AF2,1,3,1.2949582780794404,1.4820320628935015,-0.18707378481406112,0.10888367989451331,-1.7181067446957938,147,0.09165118884219511,0.20801231743754572,,
AF1,AF2,1,4,1.1829691239088957,1.2876679399729256,-0.10469881606402986,0.10062772892733535,-1.0404569116295401,146,0.3026669999453107,0.4432477841394457,,
AF1,AF2,1,5,1.1005131710595706,1.2580269457017494,-0.15751377464217886,0.08869303715836548,-1.775942956614856,147,0.08053777448228748,0.19074736061594402,,
AF1,AF2,1,6,1.1043757254526714,1.2307420799824351,-0.12636635452976375,0.09410654540533422,-1.3428009070514764,147,0.18484227407707607,0.3097462363259611,,
AF1,AF2,1,7,1.128742228086638,1.0667951085618175,0.06194711952482046,0.07227071689120275,0.857153798793451,147,0.3943076997894931,0.5257435997193242,,
AF1,AF2,1,8,1.099470107021724,1.1846812942471192,-0.08521118722539511,0.08863098012529602,-0.9614153776132633,147,0.3406296340758236,0.4716410317972942,,
AF1,AF2,1,9,1.030160652629264,1.149216165703774,-0.11905551307451012,0.08708426076295252,-1.3671300879338562,147,0.177727538702537,0.30180148081562885,,
AF1,AF2,1,10,0.995314114920539,1.0915569657170832,-0.09624285079654415,0.06701236216763645,-1.4361954672749102,147,0.15659061062826293,0.27880288896816163,,
AF1,AF2,1,11,1.0142520309662488,1.0948856685683819,-0.08063363760213305,0.09273962074868151,-0.8694626627883791,146,0.38870713688828384,0.5221439152230678,,
AF1,AF2,1,12,1.0300116254393687,1.0397589058930823,-0.009747280453713536,0.07702823355534529,-0.12654165886733015,146,0.8997025039574678,0.925408289784824,,
AF1,AF2,1,13,0.9970675271917707,1.0397824743187616,-0.042714947126990865,0.07450556117492953,-0.5733121991619073,147,0.5691213745051391,0.6695545582413401,,
AF1,AF2,2,0,1.481630139791921,1.5502616228439106,-0.06863148305198963,0.09831504077021702,-0.6980771458193857,146,0.4880276908851898,0.5975849276145182,,
AF1,AF2,2,1,1.334394479653528,1.3343885599799965,5.919673531584735e-06,0.10536933904276384,5.618022837917064e-05,146,0.9999553737881082,0.9999553737881082,,
AF1,AF2,2,2,1.300285639272293,1.4289256323325736,-0.12863999306028062,0.10727239178359511,-1.1991901263821099,144,0.2346378193703533,0.3737593582890584,,
AF1,AF2,2,3,1.0891762157963425,1.419618128585015,-0.3304419127886724,0.113736347546002,-2.9053325512762864,147,0.0056101482353547085,0.05064021305821968,†,AF2 > AF1
AF1,AF2,2,4,1.072421214898333,1.1888517343011895,-0.11643051940285654,0.09947231571268036,-1.1704816417379775,147,0.24621040287371346,0.3887532676953371,,
AF1,AF2,2,5,1.0288266035513798,1.2700938799692072,-0.24126727641782741,0.11824155148021274,-2.040461017277861,146,0.04715828510296448,0.1391555953857968,,
AF1,AF2,2,6,1.159100435088488,1.1753084257231226,-0.016207990634634628,0.10346426602986174,-0.15665302868873296,147,0.876084443350722,0.9062942517421262,,
AF1,AF2,2,7,1.0552029805176866,1.1262222705988867,-0.07101929008120011,0.08184624752628117,-0.8677158969126291,145,0.38863638751358787,0.5221439152230678,,
AF1,AF2,2,8,1.0647832929990098,0.9169387228212079,0.14784457017780184,0.06070882728789367,2.4353059807380673,147,0.01644264622315837,0.09248988500526582,†,AF1 > AF2
AF1,AF2,2,9,1.0353033394830873,0.9477182828489666,0.08758505663412064,0.058297579904408404,1.5023789457081314,147,0.13721566763524534,0.2541593502776487,,
AF1,AF2,2,10,0.995197078930711,1.2555668256910069,-0.2603697467602959,0.12239542404323729,-2.1272833424582767,147,0.039498873698156224,0.1367268704936177,,
AF1,AF2,2,11,0.9431817728037984,1.1805008228913332,-0.23731905008753473,0.0993445891015793,-2.3888472662046785,147,0.0211402897371174,0.10110838463260081,,
AF1,AF2,2,12,0.9604268842192476,1.003284757123421,-0.04285787290417331,0.07420371547717189,-0.5775704441290159,147,0.5657912778140256,0.6695545582413401,,
AF1,AF2,2,13,0.9795323342256077,0.9190283256991214,0.0605040085264863,0.05491118716077966,1.1018521298643733,147,0.27393687478921985,0.4143582980005006,,
