Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
1R,4R,1,7,0.98989898989899,0.9924242424242424,-0.002525252525252486,0.012626262626262628,-0.19999999999999687,229,0.8416906517871896,0.9282160157910968,,
1R,4R,1,8,0.9595959595959596,0.9696969696969697,-0.010101010101010166,0.024898578689928973,-0.4056862131289383,229,0.6854202894497694,0.8225043473397232,,
1R,4R,1,9,0.9191919191919192,0.9772727272727273,-0.058080808080808066,0.030454684606601713,-1.907122297638827,229,0.05853206177355182,0.1699317922457956,,
1R,4R,1,10,1.0,0.9772727272727273,0.022727272727272707,0.0130210469090637,1.7454259159033279,229,0.08325546326885518,0.20813865817213792,,
1R,4R,1,11,0.9797979797979798,0.9847328244274809,-0.004934844629501112,0.01782204799743101,-0.2768954853119268,228,0.7821546664545584,0.8799239997613783,,
1R,4R,1,12,0.9797979797979798,0.9770992366412213,0.002698743156758443,0.01934177042265748,0.13952927254255182,228,0.8891611846671759,0.9485866155013125,,
1R,4R,1,13,1.0,1.0,0.0,0.0,,229,,,,
1R,4R,2,0,0.898989898989899,0.47692307692307695,0.42206682206682206,0.05348325815926662,7.891568999217634,227,1.4629481857348939e-13,6.583266835807022e-12,***,1R > 2R
1R,4R,2,1,0.9191919191919192,0.49230769230769234,0.4268842268842269,0.051917877012145654,8.222297433008707,227,2.1452923372989242e-14,1.930763103569032e-12,***,1R > 2R
1R,4R,2,2,0.8854166666666666,0.8,0.08541666666666659,0.048044217617994656,1.7778761087510002,224,0.07678907741859083,0.20813865817213792,,
1R,4R,2,3,0.9090909090909091,0.9318181818181818,-0.022727272727272707,0.03644581877336773,-0.6235906749303253,229,0.5336255255322704,0.7113870999331464,,
1R,4R,2,4,0.9696969696969697,0.8473282442748091,0.1223687254221606,0.03598534637326464,3.4005154251641327,228,0.0008146297351342636,0.005639744320160287,**,1R > 2R
1R,4R,2,5,0.9696969696969697,0.8854961832061069,0.08420078649086282,0.032860131557047756,2.5623995553603818,228,0.011100928121585486,0.047575406235366366,*,1R > 2R
1R,4R,2,6,0.9797979797979798,0.946969696969697,0.03282828282828276,0.024193444470767225,1.356908185105637,229,0.17618382414991418,0.36091632960369024,,
1R,4R,2,7,0.9696969696969697,0.8923076923076924,0.07738927738927737,0.03232281568008444,2.3942616310175118,227,0.017536585008425858,0.06862141959818814,†,1R > 2R
1R,4R,2,8,0.98989898989899,0.9848484848484849,0.005050505050505083,0.01469484247766436,0.3436923572458617,229,0.7313955643817585,0.8548779323942631,,
1R,4R,2,9,0.9797979797979798,0.9696969696969697,0.010101010101010055,0.020646783683656158,0.489229230846543,229,0.6251516940367599,0.7733991080098684,,
1R,4R,2,10,0.98989898989899,0.9393939393939394,0.0505050505050505,0.023165344787766284,2.180198523603345,229,0.03049832414826749,0.10166108049422497,,
1R,4R,2,11,1.0,0.9621212121212122,0.037878787878787845,0.016679279394712563,2.2710086558533016,229,0.024777996773142463,0.08920078838331287,†,1R > 2R
1R,4R,2,12,1.0,0.9545454545454546,0.045454545454545414,0.018199158975632696,2.4976179127511133,229,0.013741938999866006,0.056217023181270025,†,1R > 2R
1R,4R,2,13,1.0,0.9848484848484849,0.015151515151515138,0.010672768637174737,1.4196424251848114,228,0.1580870908055233,0.33875805172612133,,
1R,4R,2,14,1.0,0.946969696969697,0.05303030303030298,0.01957917767433518,2.7085051227568298,229,0.007661731469350034,0.036292412223237,*,1R > 2R
1R,4R,2,15,1.0,0.9772727272727273,0.022727272727272707,0.0130210469090637,1.745425915903328,229,0.08325546326885518,0.20813865817213792,,
